"school";"sex";"age";"address";"famsize";"Pstatus";"Medu";"Fedu";"Mjob";"Fjob";"reason";"nursery";"internet";"higher";"famsup";"freetime";"goout";"romantic";"activities";"health";"famrel";"guardian";"traveltime";"schoolsup";"studytime.portugese";"failures.portugese";"paid.portugese";"Dalc.portugese";"Walc.portugese";"absences.portugese";"G1.portugese";"G2.portugese";"G3.portugese";"studytime.math";"failures.math";"paid.math";"Dalc.math";"Walc.math";"absences.math";"G1.math";"G2.math";"G3.math";"large_family";"any_support";"relationships";"total_failures";"both_courses"
"MS";"F";18;"urban";"LE3";"T";1;1;"at_home";"services";"course";"yes";"yes";"yes";FALSE;3;2;"no";"no";4;5;"father";"15-30 min";FALSE;3;0;"no";1;1;0;19;17;18;3;0;"no";1;1;0;18;16;16;FALSE;FALSE;5;0;TRUE
"MS";"F";18;"urban";"LE3";"T";1;1;"other";"at_home";"reputation";"yes";"no";"yes";FALSE;3;5;"no";"no";3;2;"mother";"15-30 min";TRUE;2;0;"no";1;4;8;9;8;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;2;0;FALSE
"MS";"F";18;"urban";"LE3";"T";2;2;"services";"services";"course";"yes";"yes";"yes";FALSE;4;5;"yes";"no";3;5;"father";"15-30 min";FALSE;3;0;"no";1;4;0;11;12;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;8;0;FALSE
"MS";"F";18;"urban";"LE3";"T";3;1;"teacher";"services";"course";"yes";"yes";"yes";TRUE;3;4;"no";"no";1;4;"mother";"<15 min";FALSE;2;0;"no";1;1;4;15;15;16;2;0;"yes";1;1;0;7;9;8;FALSE;TRUE;4;0;TRUE
"MS";"F";19;"rural";"GT3";"A";1;1;"at_home";"at_home";"course";"yes";"no";"no";TRUE;5;4;"yes";"yes";1;3;"other";"15-30 min";FALSE;2;3;"no";1;4;0;8;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;6;3;FALSE
"MS";"F";19;"rural";"GT3";"T";1;1;"at_home";"other";"course";"yes";"yes";"yes";TRUE;3;3;"yes";"no";3;4;"other";"15-30 min";FALSE;2;1;"no";1;1;4;7;8;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;7;1;FALSE
"MS";"F";19;"rural";"GT3";"T";2;3;"services";"other";"course";"no";"yes";"yes";FALSE;4;2;"no";"yes";5;5;"mother";"<15 min";FALSE;3;1;"no";1;2;4;10;11;10;3;1;"no";1;2;0;7;5;0;TRUE;FALSE;5;2;TRUE
"MS";"F";19;"urban";"GT3";"T";1;1;"at_home";"services";"course";"yes";"no";"no";FALSE;3;1;"yes";"yes";3;5;"mother";"<15 min";FALSE;3;1;"no";1;1;6;7;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;8;1;FALSE
"MS";"F";19;"urban";"GT3";"T";1;1;"at_home";"services";"other";"yes";"no";"no";FALSE;5;5;"no";"no";2;5;"father";"15-30 min";FALSE;1;1;"no";2;3;0;5;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;5;1;FALSE
"MS";"F";19;"urban";"GT3";"T";1;1;"other";"other";"course";"yes";"yes";"yes";TRUE;1;4;"yes";"no";1;1;"other";"15-30 min";FALSE;2;1;"no";4;1;12;7;8;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;4;1;FALSE
"MS";"F";19;"urban";"GT3";"T";2;3;"at_home";"services";"course";"yes";"yes";"no";FALSE;4;4;"yes";"no";2;4;"other";"<15 min";FALSE;1;1;"no";1;1;0;9;9;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;7;1;FALSE
"MS";"F";19;"urban";"LE3";"A";1;1;"at_home";"other";"course";"yes";"no";"no";TRUE;4;4;"no";"no";5;1;"mother";"<15 min";FALSE;1;0;"no";1;1;0;6;8;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;1;0;FALSE
"MS";"F";19;"urban";"LE3";"T";2;2;"other";"other";"home";"yes";"yes";"yes";FALSE;4;5;"yes";"no";1;5;"mother";"<15 min";FALSE;3;0;"no";1;1;0;12;13;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;8;0;FALSE
"MS";"F";19;"urban";"LE3";"T";3;2;"services";"services";"home";"yes";"no";"yes";FALSE;2;2;"yes";"yes";3;3;"other";"15-30 min";FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;"no";1;1;4;7;7;9;FALSE;FALSE;6;2;FALSE
"MS";"F";20;"urban";"GT3";"T";3;3;"at_home";"services";"other";"yes";"yes";"yes";FALSE;3;4;"yes";"yes";3;3;"mother";"15-30 min";FALSE;2;1;"no";2;4;8;11;9;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;6;1;FALSE
"MS";"F";20;"urban";"GT3";"T";4;2;"health";"other";"course";"no";"yes";"yes";TRUE;4;3;"yes";"no";3;5;"other";"15-30 min";FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;2;"yes";1;1;4;15;14;15;TRUE;TRUE;8;2;FALSE
"MS";"M";15;"rural";"GT3";"T";1;1;"other";"other";"course";"yes";"no";"yes";TRUE;4;5;"yes";"yes";4;5;"mother";">60 min";FALSE;2;0;"no";2;4;8;7;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;8;0;FALSE
"MS";"M";15;"rural";"GT3";"T";1;2;"other";"services";"course";"yes";"no";"yes";TRUE;5;5;"no";"yes";5;5;"mother";"30-60 min";FALSE;2;0;"no";1;3;11;9;11;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;5;0;FALSE
"MS";"M";15;"rural";"LE3";"T";1;3;"at_home";"other";"reputation";"yes";"yes";"yes";TRUE;2;4;"no";"yes";3;4;"father";"30-60 min";FALSE;1;0;"no";3;5;2;10;11;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;4;0;FALSE
"MS";"M";15;"rural";"LE3";"T";4;1;"health";"services";"reputation";"yes";"yes";"yes";TRUE;3;4;"no";"yes";2;5;"father";"<15 min";FALSE;2;0;"no";1;2;0;12;13;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;5;0;FALSE
"MS";"M";15;"rural";"LE3";"T";4;1;"health";"services";"reputation";"yes";"yes";"yes";TRUE;3;4;"no";"yes";2;5;"father";"<15 min";FALSE;2;0;"no";1;2;7;7;9;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;5;0;FALSE
"MS";"M";15;"urban";"GT3";"T";2;2;"health";"other";"reputation";"yes";"no";"yes";FALSE;3;3;"no";"no";4;4;"mother";"30-60 min";FALSE;1;0;"no";1;2;1;13;12;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;4;0;FALSE
"MS";"M";15;"urban";"GT3";"T";3;1;"other";"services";"home";"yes";"no";"yes";TRUE;2;3;"no";"no";4;3;"mother";"15-30 min";FALSE;1;0;"no";1;3;0;10;9;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;3;0;FALSE
"MS";"M";15;"urban";"GT3";"T";3;3;"services";"services";"course";"no";"yes";"yes";TRUE;3;3;"no";"yes";3;4;"father";"15-30 min";FALSE;1;0;"no";2;4;11;12;10;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;4;0;FALSE
"MS";"M";15;"urban";"LE3";"A";2;1;"services";"services";"course";"yes";"yes";"yes";FALSE;3;3;"no";"yes";5;4;"mother";"<15 min";FALSE;1;0;"no";1;2;11;12;13;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;4;0;FALSE
"MS";"M";15;"urban";"LE3";"A";2;2;"other";"other";"reputation";"yes";"no";"yes";TRUE;4;5;"no";"yes";5;5;"mother";"30-60 min";FALSE;4;0;"no";2;3;8;13;14;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;5;0;FALSE
"MS";"M";15;"urban";"LE3";"T";3;3;"at_home";"at_home";"reputation";"yes";"yes";"yes";TRUE;3;3;"no";"yes";5;5;"father";"<15 min";FALSE;2;0;"no";1;1;0;11;11;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;5;0;FALSE
"MS";"M";16;"rural";"GT3";"T";1;1;"at_home";"other";"other";"yes";"no";"yes";FALSE;4;4;"no";"yes";5;3;"father";"15-30 min";FALSE;1;0;"no";3;4;6;11;11;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;3;0;FALSE
"MS";"M";16;"rural";"GT3";"T";1;2;"other";"other";"course";"yes";"no";"yes";FALSE;3;3;"no";"no";5;4;"father";"15-30 min";FALSE;2;0;"no";1;1;0;10;11;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;4;0;FALSE
"MS";"M";16;"rural";"GT3";"T";2;1;"other";"services";"reputation";"yes";"yes";"yes";FALSE;2;1;"no";"yes";2;5;"mother";"15-30 min";FALSE;2;0;"no";1;1;0;8;7;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;5;0;FALSE
"MS";"M";16;"rural";"GT3";"T";2;2;"services";"services";"course";"yes";"yes";"yes";TRUE;4;3;"yes";"yes";4;5;"mother";"15-30 min";FALSE;1;0;"no";2;4;6;7;8;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;8;0;FALSE
"MS";"M";16;"rural";"GT3";"T";3;2;"services";"other";"course";"yes";"yes";"yes";FALSE;5;5;"no";"no";5;4;"father";"15-30 min";FALSE;1;0;"no";2;3;2;11;9;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;4;0;FALSE
"MS";"M";16;"rural";"GT3";"T";3;4;"other";"health";"other";"no";"no";"yes";FALSE;4;5;"no";"no";5;3;"mother";"30-60 min";FALSE;2;0;"no";1;2;4;9;10;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;3;0;FALSE
"MS";"M";16;"rural";"LE3";"A";4;4;"at_home";"other";"home";"yes";"no";"yes";TRUE;3;2;"no";"no";2;5;"mother";"<15 min";FALSE;2;0;"no";1;3;5;10;11;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;5;0;FALSE
"MS";"M";16;"rural";"LE3";"T";1;1;"at_home";"other";"course";"yes";"yes";"yes";FALSE;5;5;"no";"yes";5;4;"mother";"15-30 min";FALSE;1;0;"no";2;4;0;10;10;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;4;0;FALSE
"MS";"M";16;"rural";"LE3";"T";1;2;"other";"at_home";"course";"yes";"no";"yes";FALSE;4;4;"no";"no";5;4;"mother";"<15 min";FALSE;1;0;"no";2;4;4;9;10;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;4;0;FALSE
"MS";"M";16;"rural";"LE3";"T";4;1;"other";"at_home";"other";"yes";"yes";"yes";FALSE;1;2;"no";"no";2;4;"father";"<15 min";FALSE;1;0;"no";2;1;0;10;11;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;4;0;FALSE
"MS";"M";16;"urban";"GT3";"A";1;2;"other";"other";"other";"yes";"yes";"yes";FALSE;4;3;"no";"no";5;4;"mother";"<15 min";TRUE;3;0;"no";1;1;0;10;11;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;4;0;FALSE
"MS";"M";16;"urban";"GT3";"T";1;1;"at_home";"services";"home";"yes";"no";"yes";TRUE;4;5;"yes";"yes";3;5;"mother";"15-30 min";FALSE;2;0;"no";4;5;0;7;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;8;0;FALSE
"MS";"M";16;"urban";"GT3";"T";2;1;"health";"services";"other";"no";"yes";"yes";FALSE;2;2;"yes";"no";5;4;"mother";"15-30 min";FALSE;2;0;"no";1;4;2;9;7;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;7;0;FALSE
"MS";"M";16;"urban";"GT3";"T";4;4;"other";"teacher";"course";"yes";"no";"yes";TRUE;3;1;"yes";"yes";3;4;"father";"<15 min";FALSE;2;0;"no";1;1;0;13;12;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;7;0;FALSE
"MS";"M";16;"urban";"LE3";"A";2;2;"other";"services";"course";"no";"yes";"yes";TRUE;1;2;"yes";"no";5;4;"father";"15-30 min";FALSE;2;0;"no";2;2;0;12;13;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;7;0;FALSE
"MS";"M";16;"urban";"LE3";"T";2;1;"at_home";"services";"course";"yes";"yes";"yes";TRUE;4;3;"no";"yes";4;2;"mother";"15-30 min";FALSE;1;0;"no";2;3;4;10;8;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;2;0;FALSE
"MS";"M";16;"urban";"LE3";"T";2;2;"services";"services";"other";"yes";"no";"yes";FALSE;1;3;"no";"no";3;5;"mother";">60 min";FALSE;3;0;"no";2;2;0;10;9;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;5;0;FALSE
"MS";"M";16;"urban";"LE3";"T";4;3;"other";"other";"course";"yes";"yes";"yes";FALSE;2;5;"no";"yes";5;4;"father";"<15 min";FALSE;1;0;"no";1;5;8;14;12;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;4;0;FALSE
"MS";"M";16;"urban";"LE3";"T";4;4;"teacher";"health";"other";"yes";"yes";"yes";TRUE;1;2;"no";"no";5;4;"father";"<15 min";FALSE;1;0;"no";2;5;0;11;12;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;4;0;FALSE
"MS";"M";17;"rural";"GT3";"T";1;1;"other";"services";"course";"no";"yes";"yes";TRUE;5;5;"yes";"yes";2;4;"mother";"15-30 min";FALSE;1;0;"no";1;3;0;10;9;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;7;0;FALSE
"MS";"M";17;"rural";"GT3";"T";1;1;"other";"services";"other";"no";"no";"no";FALSE;2;3;"no";"no";4;4;"father";"30-60 min";FALSE;1;0;"no";3;4;4;12;13;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;4;0;FALSE
"MS";"M";17;"rural";"GT3";"T";2;1;"other";"other";"other";"yes";"no";"no";FALSE;5;5;"yes";"yes";3;5;"mother";"30-60 min";FALSE;1;0;"no";5;5;8;8;10;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;8;0;FALSE
"MS";"M";17;"rural";"GT3";"T";2;2;"other";"other";"course";"no";"yes";"yes";TRUE;4;5;"no";"no";5;4;"mother";"30-60 min";FALSE;1;1;"no";1;2;0;10;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;4;1;FALSE
"MS";"M";17;"rural";"GT3";"T";2;2;"other";"other";"course";"yes";"no";"no";FALSE;5;5;"yes";"yes";5;5;"mother";"15-30 min";FALSE;1;0;"no";3;5;0;8;13;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;8;0;FALSE
"MS";"M";17;"rural";"GT3";"T";4;3;"services";"other";"home";"no";"yes";"yes";TRUE;5;5;"yes";"yes";2;4;"mother";"15-30 min";FALSE;2;1;"yes";1;3;4;10;11;11;2;0;"yes";1;3;4;13;11;11;TRUE;TRUE;7;1;TRUE
"MS";"M";17;"rural";"GT3";"T";4;4;"health";"other";"course";"yes";"yes";"yes";FALSE;3;3;"yes";"yes";5;3;"father";"30-60 min";FALSE;1;3;"no";1;3;2;9;9;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;6;3;FALSE
"MS";"M";17;"rural";"LE3";"T";1;2;"at_home";"services";"reputation";"yes";"yes";"yes";TRUE;5;5;"no";"yes";3;5;"mother";"<15 min";FALSE;1;0;"no";5;5;4;10;11;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;5;0;FALSE
"MS";"M";17;"rural";"LE3";"T";1;3;"other";"other";"course";"yes";"no";"yes";FALSE;1;2;"yes";"yes";5;5;"father";"15-30 min";FALSE;1;0;"no";3;3;2;12;11;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;8;0;FALSE
"MS";"M";17;"rural";"LE3";"T";2;2;"services";"services";"other";"yes";"no";"yes";TRUE;3;5;"no";"no";3;1;"mother";"30-60 min";FALSE;4;1;"no";3;5;2;10;8;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;1;1;FALSE
"MS";"M";17;"urban";"GT3";"T";1;1;"at_home";"services";"other";"yes";"yes";"yes";FALSE;1;3;"yes";"no";1;5;"mother";"30-60 min";FALSE;2;0;"no";3;3;0;10;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;8;0;FALSE
"MS";"M";17;"urban";"GT3";"T";1;1;"other";"other";"home";"no";"yes";"yes";FALSE;4;3;"no";"no";5;4;"mother";"<15 min";FALSE;2;0;"yes";2;4;4;8;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;4;0;FALSE
"MS";"M";17;"urban";"GT3";"T";1;2;"other";"other";"course";"yes";"yes";"no";TRUE;3;5;"yes";"yes";1;5;"father";"<15 min";FALSE;1;1;"no";5;5;12;6;7;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;8;1;FALSE
"MS";"M";17;"urban";"GT3";"T";2;2;"other";"other";"course";"yes";"no";"yes";FALSE;2;1;"yes";"yes";5;1;"mother";"<15 min";FALSE;1;1;"no";2;3;0;7;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;4;1;FALSE
"MS";"M";17;"urban";"GT3";"T";2;3;"other";"services";"home";"yes";"yes";"yes";FALSE;4;3;"no";"yes";3;4;"father";"15-30 min";FALSE;2;0;"no";1;1;4;14;15;16;2;0;"no";1;1;2;11;11;10;TRUE;FALSE;4;0;TRUE
"MS";"M";17;"urban";"GT3";"T";3;2;"other";"other";"other";"yes";"yes";"yes";TRUE;1;2;"no";"no";1;4;"father";"15-30 min";FALSE;2;0;"yes";2;2;0;13;14;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;4;0;FALSE
"MS";"M";17;"urban";"GT3";"T";3;3;"health";"other";"course";"yes";"yes";"yes";TRUE;5;4;"no";"no";3;4;"mother";"15-30 min";FALSE;2;1;"no";2;3;4;8;9;10;2;0;"yes";2;3;2;13;13;13;TRUE;TRUE;4;1;TRUE
"MS";"M";17;"urban";"GT3";"T";3;3;"services";"at_home";"course";"yes";"no";"yes";TRUE;4;5;"no";"yes";5;5;"mother";"15-30 min";FALSE;4;1;"yes";3;4;0;10;11;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;5;1;FALSE
"MS";"M";17;"urban";"GT3";"T";3;3;"services";"services";"home";"yes";"yes";"yes";TRUE;1;4;"no";"yes";3;4;"mother";"<15 min";FALSE;1;0;"no";5;5;8;7;10;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;4;0;FALSE
"MS";"M";17;"urban";"GT3";"T";3;4;"services";"other";"other";"no";"yes";"yes";TRUE;4;4;"yes";"yes";5;5;"mother";"<15 min";FALSE;2;1;"no";3;4;8;8;9;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;8;1;FALSE
"MS";"M";17;"urban";"LE3";"A";1;0;"other";"other";"home";"yes";"no";"yes";FALSE;1;2;"yes";"no";5;4;"mother";"<15 min";FALSE;1;0;"no";1;1;4;11;11;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;7;0;FALSE
"MS";"M";17;"urban";"LE3";"T";3;1;"services";"services";"course";"no";"yes";"yes";FALSE;4;5;"no";"no";2;2;"mother";"15-30 min";FALSE;1;0;"no";3;4;6;10;10;10;1;0;"no";3;4;3;14;16;16;FALSE;FALSE;2;0;TRUE
"MS";"M";17;"urban";"LE3";"T";4;4;"other";"services";"home";"yes";"yes";"yes";TRUE;4;3;"no";"no";5;4;"mother";"<15 min";FALSE;3;0;"no";1;2;0;15;14;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;4;0;FALSE
"MS";"M";18;"rural";"GT3";"T";1;0;"at_home";"at_home";"course";"yes";"no";"yes";TRUE;3;2;"no";"no";4;4;"other";"30-60 min";TRUE;1;1;"no";1;1;0;12;12;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;4;1;FALSE
"MS";"M";18;"rural";"GT3";"T";1;1;"other";"other";"home";"yes";"yes";"no";FALSE;4;3;"no";"yes";4;4;"mother";"15-30 min";FALSE;1;1;"no";3;4;0;8;9;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;4;1;FALSE
"MS";"M";18;"rural";"GT3";"T";1;1;"services";"other";"course";"yes";"yes";"no";TRUE;3;3;"yes";"no";5;5;"other";"15-30 min";FALSE;1;1;"no";2;3;2;9;7;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;8;1;FALSE
"MS";"M";18;"rural";"GT3";"T";1;3;"at_home";"other";"course";"yes";"no";"yes";TRUE;3;4;"no";"no";3;3;"mother";"15-30 min";FALSE;2;0;"yes";2;4;0;8;10;9;2;0;"yes";2;4;4;10;10;10;TRUE;TRUE;3;0;TRUE
"MS";"M";18;"rural";"GT3";"T";2;1;"other";"other";"other";"no";"yes";"yes";FALSE;4;3;"yes";"yes";5;4;"mother";"15-30 min";FALSE;1;0;"no";1;3;0;7;7;0;1;0;"no";1;3;5;7;6;7;TRUE;FALSE;7;0;TRUE
"MS";"M";18;"rural";"GT3";"T";3;2;"other";"other";"course";"no";"yes";"yes";TRUE;5;5;"no";"no";5;2;"mother";"15-30 min";FALSE;1;0;"no";5;5;8;9;10;11;1;1;"no";5;5;10;11;13;13;TRUE;TRUE;2;1;TRUE
"MS";"M";18;"rural";"GT3";"T";3;2;"services";"other";"course";"yes";"yes";"no";FALSE;3;1;"no";"no";5;2;"mother";"<15 min";FALSE;1;1;"no";2;2;0;4;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;2;1;FALSE
"MS";"M";18;"rural";"GT3";"T";4;2;"other";"other";"home";"yes";"no";"yes";FALSE;4;3;"no";"no";3;5;"father";"15-30 min";FALSE;1;1;"yes";4;3;0;7;7;0;1;1;"yes";4;3;14;6;5;5;TRUE;FALSE;5;2;TRUE
"MS";"M";18;"rural";"GT3";"T";4;4;"at_home";"services";"other";"yes";"yes";"yes";TRUE;5;5;"yes";"yes";1;2;"mother";"30-60 min";FALSE;1;0;"yes";1;1;5;12;13;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;5;0;FALSE
"MS";"M";18;"rural";"LE3";"T";1;1;"at_home";"other";"other";"no";"no";"no";FALSE;4;3;"no";"yes";5;4;"mother";"15-30 min";FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;"no";2;3;2;13;12;12;FALSE;FALSE;4;1;FALSE
"MS";"M";18;"rural";"LE3";"T";1;2;"at_home";"services";"other";"yes";"yes";"no";TRUE;3;3;"yes";"yes";3;4;"father";"30-60 min";FALSE;1;0;"no";2;3;3;9;10;10;1;0;"yes";2;3;3;14;12;12;FALSE;TRUE;7;0;TRUE
"MS";"M";18;"rural";"LE3";"T";3;2;"services";"other";"course";"no";"yes";"yes";FALSE;4;1;"no";"no";5;4;"mother";"30-60 min";FALSE;1;0;"no";3;4;4;10;11;11;1;0;"no";3;4;0;11;12;10;FALSE;FALSE;4;0;TRUE
"MS";"M";18;"urban";"GT3";"T";3;3;"at_home";"at_home";"course";"yes";"yes";"no";TRUE;4;5;"no";"yes";3;4;"mother";"<15 min";FALSE;2;2;"no";1;3;9;4;8;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;4;2;FALSE
"MS";"M";18;"urban";"GT3";"T";4;4;"teacher";"teacher";"home";"no";"yes";"yes";FALSE;2;4;"no";"yes";2;3;"father";"<15 min";FALSE;2;0;"no";1;4;4;17;18;19;2;0;"yes";1;4;4;15;14;14;TRUE;FALSE;3;0;TRUE
"MS";"M";18;"urban";"LE3";"T";1;1;"at_home";"at_home";"course";"yes";"no";"yes";TRUE;3;3;"no";"yes";5;4;"mother";"15-30 min";FALSE;2;0;"no";1;4;6;10;9;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;4;0;FALSE
"MS";"M";18;"urban";"LE3";"T";1;1;"other";"services";"home";"no";"yes";"yes";FALSE;3;2;"yes";"no";3;3;"father";"15-30 min";FALSE;1;0;"no";1;2;2;14;13;14;1;0;"no";1;2;4;10;10;10;FALSE;FALSE;6;0;TRUE
"MS";"M";18;"urban";"LE3";"T";1;2;"at_home";"services";"home";"no";"no";"yes";TRUE;1;4;"no";"no";1;4;"mother";"15-30 min";FALSE;1;0;"no";5;5;8;10;11;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;4;0;FALSE
"MS";"M";18;"urban";"LE3";"T";1;3;"at_home";"services";"course";"yes";"yes";"no";FALSE;3;3;"yes";"no";3;4;"mother";"<15 min";FALSE;1;0;"no";2;3;0;9;10;9;1;1;"no";2;3;7;8;7;8;FALSE;FALSE;7;1;TRUE
"MS";"M";18;"urban";"LE3";"T";4;4;"at_home";"health";"home";"yes";"yes";"no";TRUE;5;5;"yes";"yes";5;5;"mother";"<15 min";FALSE;4;0;"no";5;5;2;5;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;8;0;FALSE
"MS";"M";18;"urban";"LE3";"T";4;4;"services";"other";"reputation";"yes";"yes";"yes";TRUE;4;5;"no";"yes";5;5;"mother";"<15 min";FALSE;1;0;"no";1;1;3;17;17;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;5;0;FALSE
"MS";"M";18;"urban";"LE3";"T";4;4;"teacher";"services";"other";"yes";"yes";"yes";FALSE;2;2;"yes";"no";5;4;"mother";"15-30 min";FALSE;3;0;"no";2;2;0;15;16;16;3;0;"yes";2;2;0;13;13;13;FALSE;FALSE;7;0;TRUE
"MS";"M";19;"rural";"GT3";"T";1;1;"other";"other";"home";"yes";"yes";"yes";TRUE;4;4;"no";"no";5;4;"other";"30-60 min";FALSE;1;1;"no";3;3;4;8;9;10;1;1;"no";3;3;4;8;8;8;TRUE;TRUE;4;2;TRUE
"MS";"M";19;"rural";"GT3";"T";1;1;"other";"services";"home";"yes";"yes";"yes";FALSE;4;4;"no";"no";2;5;"other";"30-60 min";FALSE;2;1;"no";3;3;8;10;9;11;2;3;"no";3;3;8;8;7;8;TRUE;FALSE;5;4;TRUE
"MS";"M";19;"rural";"GT3";"T";1;1;"other";"services";"other";"yes";"no";"yes";FALSE;3;2;"no";"no";5;4;"mother";"15-30 min";FALSE;1;1;"no";1;3;0;5;8;0;1;1;"no";1;3;0;6;5;0;TRUE;FALSE;4;2;TRUE
"MS";"M";19;"urban";"GT3";"T";1;1;"other";"other";"other";"yes";"yes";"no";TRUE;4;3;"no";"yes";4;4;"mother";"<15 min";FALSE;2;2;"no";3;4;2;9;9;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;4;2;FALSE
